# 5-regular loopless multigraphs on 8 vertices (max multiplicity 2)
# Fixed edges: [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (5, 6), (5, 6)]
# Only UNCOLORABLE graphs listed below
# Format: <index> | <edge_list>
#
1062 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 5), (1, 6), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 7), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6)]
1107 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 5), (1, 6), (1, 7), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (4, 7), (5, 6), (5, 6)]
1289 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 5), (1, 6), (1, 7), (2, 3), (2, 3), (2, 7), (2, 7), (3, 7), (3, 7), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6)]
1387 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 5), (1, 6), (1, 7), (2, 3), (2, 3), (2, 4), (2, 4), (3, 4), (3, 4), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
1392 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 5), (1, 6), (1, 6), (2, 5), (2, 5), (2, 6), (2, 7), (3, 4), (3, 4), (3, 7), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6)]
1410 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 5), (1, 6), (1, 6), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6)]
1483 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 5), (1, 6), (1, 6), (2, 3), (2, 3), (2, 7), (2, 7), (3, 7), (3, 7), (4, 5), (4, 5), (4, 6), (4, 7), (5, 6), (5, 6)]
1756 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 5), (1, 5), (1, 6), (2, 5), (2, 6), (2, 6), (2, 7), (3, 4), (3, 4), (3, 7), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6)]
1774 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 5), (1, 5), (1, 6), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 6), (3, 6), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6)]
1847 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 5), (1, 5), (1, 6), (2, 3), (2, 3), (2, 7), (2, 7), (3, 7), (3, 7), (4, 5), (4, 6), (4, 6), (4, 7), (5, 6), (5, 6)]
1925 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 6), (3, 7), (3, 7), (4, 5), (4, 7), (5, 6), (5, 6)]
1926 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 5), (3, 7), (3, 7), (4, 6), (4, 7), (5, 6), (5, 6)]
1927 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 5), (3, 6), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6)]
1928 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 7), (3, 7), (4, 6), (5, 6), (5, 6), (5, 7)]
1929 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 7), (3, 7), (4, 5), (5, 6), (5, 6), (6, 7)]
1930 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 6), (3, 7), (4, 7), (5, 6), (5, 6), (5, 7)]
1931 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 5), (3, 7), (4, 7), (5, 6), (5, 6), (6, 7)]
1934 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 4), (2, 6), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 6)]
1949 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 4), (2, 5), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 6), (4, 7), (5, 6), (5, 6)]
1958 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 4), (2, 5), (2, 6), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (4, 7), (5, 6), (5, 6)]
1997 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 6), (5, 6), (5, 6), (5, 7)]
1998 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 5), (5, 6), (5, 6), (6, 7)]
2002 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 4), (2, 4), (2, 6), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (5, 6), (5, 6), (5, 7)]
2014 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 7), (1, 7), (2, 4), (2, 4), (2, 5), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (5, 6), (5, 6), (6, 7)]
2369 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 6), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 5), (3, 7), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6)]
2370 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 6), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 7), (3, 7), (4, 7), (5, 6), (5, 6), (5, 7)]
2389 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 6), (1, 7), (2, 4), (2, 5), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (4, 7), (5, 6), (5, 6)]
2429 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 6), (1, 7), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (5, 6), (5, 6), (5, 7)]
2735 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 6), (1, 7), (2, 3), (2, 3), (2, 4), (2, 5), (3, 4), (3, 4), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
2741 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 6), (1, 7), (2, 3), (2, 3), (2, 4), (2, 4), (3, 4), (3, 5), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
2864 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 6), (1, 6), (2, 3), (2, 3), (2, 7), (2, 7), (3, 7), (3, 7), (4, 5), (4, 5), (4, 6), (5, 6), (5, 6), (5, 7)]
2949 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 6), (3, 7), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6)]
2950 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 7), (3, 7), (4, 7), (5, 6), (5, 6), (6, 7)]
2956 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 7), (2, 4), (2, 6), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (4, 7), (5, 6), (5, 6)]
3009 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 7), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (5, 6), (5, 6), (6, 7)]
3306 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 7), (2, 3), (2, 3), (2, 4), (2, 6), (3, 4), (3, 4), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
3321 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 7), (2, 3), (2, 3), (2, 4), (2, 4), (3, 4), (3, 6), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
3496 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 6), (2, 3), (2, 3), (2, 7), (2, 7), (3, 7), (3, 7), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6), (5, 7)]
3497 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 6), (2, 3), (2, 3), (2, 7), (2, 7), (3, 7), (3, 7), (4, 5), (4, 5), (4, 6), (5, 6), (5, 6), (6, 7)]
3556 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 6), (2, 3), (2, 3), (2, 4), (2, 7), (3, 4), (3, 4), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
3571 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 6), (2, 3), (2, 3), (2, 4), (2, 4), (3, 4), (3, 7), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
3694 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 5), (1, 5), (2, 3), (2, 3), (2, 7), (2, 7), (3, 7), (3, 7), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6), (6, 7)]
3758 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 5), (2, 6), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (4, 7), (5, 6), (5, 6)]
3797 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 5), (3, 6), (3, 7), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6)]
3798 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 6), (3, 7), (3, 7), (4, 7), (5, 6), (5, 6), (5, 7)]
3799 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 5), (3, 7), (3, 7), (4, 7), (5, 6), (5, 6), (6, 7)]
3800 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 7), (3, 7), (5, 6), (5, 6), (5, 7), (6, 7)]
3804 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 4), (2, 6), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (5, 6), (5, 6), (5, 7)]
3816 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 4), (2, 5), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (4, 7), (5, 6), (5, 6), (6, 7)]
3842 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (3, 6), (5, 6), (5, 6), (5, 7), (6, 7)]
4050 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 3), (2, 3), (2, 5), (2, 6), (3, 4), (3, 4), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4069 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 3), (2, 3), (2, 4), (2, 6), (3, 4), (3, 5), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4075 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 3), (2, 3), (2, 4), (2, 5), (3, 4), (3, 6), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4076 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 7), (2, 3), (2, 3), (2, 4), (2, 4), (3, 5), (3, 6), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4275 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 6), (2, 3), (2, 3), (2, 5), (2, 7), (3, 4), (3, 4), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4291 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 6), (2, 3), (2, 3), (2, 4), (2, 7), (3, 4), (3, 5), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4298 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 6), (2, 3), (2, 3), (2, 4), (2, 5), (3, 4), (3, 7), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4299 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 6), (2, 3), (2, 3), (2, 4), (2, 4), (3, 5), (3, 7), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4487 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 5), (2, 3), (2, 3), (2, 6), (2, 7), (3, 4), (3, 4), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4514 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 5), (2, 3), (2, 3), (2, 4), (2, 7), (3, 4), (3, 6), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4519 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 5), (2, 3), (2, 3), (2, 4), (2, 6), (3, 4), (3, 7), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4522 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 4), (1, 4), (1, 5), (2, 3), (2, 3), (2, 4), (2, 4), (3, 6), (3, 7), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
4564 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 7), (3, 7), (4, 5), (4, 6), (4, 7), (5, 6), (5, 6)]
4565 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 6), (3, 7), (4, 5), (4, 7), (4, 7), (5, 6), (5, 6)]
4566 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 5), (3, 7), (4, 6), (4, 7), (4, 7), (5, 6), (5, 6)]
4567 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 7), (4, 6), (4, 7), (5, 6), (5, 6), (5, 7)]
4568 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 7), (4, 5), (4, 7), (5, 6), (5, 6), (6, 7)]
4569 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 6), (4, 7), (4, 7), (5, 6), (5, 6), (5, 7)]
4570 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 5), (4, 7), (4, 7), (5, 6), (5, 6), (6, 7)]
4739 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 3), (2, 6), (2, 7), (2, 7), (3, 5), (3, 7), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6)]
4754 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 3), (2, 5), (2, 7), (2, 7), (3, 6), (3, 7), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6)]
4760 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 3), (2, 5), (2, 6), (2, 7), (3, 7), (3, 7), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6)]
4912 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 3), (2, 3), (2, 7), (2, 7), (3, 6), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6), (5, 7)]
4913 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 3), (2, 3), (2, 7), (2, 7), (3, 5), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6), (6, 7)]
4914 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 3), (2, 3), (2, 6), (2, 7), (3, 7), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6), (5, 7)]
4926 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 7), (1, 7), (2, 3), (2, 3), (2, 5), (2, 7), (3, 7), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6), (6, 7)]
5008 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 6), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 7), (3, 7), (4, 5), (4, 7), (4, 7), (5, 6), (5, 6)]
5009 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 6), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6), (5, 7)]
5172 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 6), (1, 7), (2, 3), (2, 5), (2, 7), (2, 7), (3, 7), (3, 7), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6)]
5319 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 6), (1, 7), (2, 3), (2, 4), (2, 4), (2, 5), (3, 4), (3, 4), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
5320 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 6), (1, 7), (2, 3), (2, 3), (2, 7), (2, 7), (3, 7), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6), (5, 7)]
5380 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 6), (1, 7), (2, 3), (2, 3), (2, 4), (2, 4), (3, 4), (4, 5), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
5434 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 6), (1, 6), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (4, 7), (4, 7), (5, 6), (5, 6), (5, 7)]
5588 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 7), (3, 7), (4, 6), (4, 7), (4, 7), (5, 6), (5, 6)]
5589 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 4), (3, 4), (3, 7), (4, 7), (4, 7), (5, 6), (5, 6), (6, 7)]
5739 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 7), (2, 3), (2, 6), (2, 7), (2, 7), (3, 7), (3, 7), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6)]
5890 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 7), (2, 3), (2, 4), (2, 4), (2, 6), (3, 4), (3, 4), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
5900 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 7), (2, 3), (2, 3), (2, 7), (2, 7), (3, 7), (4, 5), (4, 5), (4, 6), (4, 6), (5, 6), (5, 6), (6, 7)]
5960 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 7), (2, 3), (2, 3), (2, 4), (2, 4), (3, 4), (4, 6), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
6034 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 6), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 6), (3, 6), (4, 7), (4, 7), (5, 6), (5, 6), (5, 7)]
6036 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 6), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 5), (3, 6), (4, 7), (4, 7), (5, 6), (5, 6), (6, 7)]
6163 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 6), (2, 3), (2, 4), (2, 4), (2, 7), (3, 4), (3, 4), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
6210 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 6), (2, 3), (2, 3), (2, 4), (2, 4), (3, 4), (4, 7), (5, 6), (5, 6), (5, 7), (5, 7), (6, 7), (6, 7)]
6264 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 5), (1, 5), (2, 4), (2, 4), (2, 7), (2, 7), (3, 5), (3, 6), (3, 6), (4, 7), (4, 7), (5, 6), (5, 6), (6, 7)]
6458 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 4), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 6), (3, 7), (3, 7), (4, 5), (4, 7), (4, 7), (5, 6), (5, 6)]
6459 | [(0, 1), (0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 4), (1, 7), (2, 5), (2, 5), (2, 6), (2, 6), (3, 5), (3, 7), (3, 7), (4, 6), (4, 7), (4, 7), (5, 6), (5, 6)]
